NumDealsPurchases,Age,MntMeatProducts,MntFishProducts,SweetPurchases,Response,NumWebPurchases,NumWebVisitsMonth,Spent,TotalAcceptedOffers,NumCatalogPurchases,Marital_Status,NumStorePurchases,Kidhome,Income,MntGoldProds,Teenhome
0.2,0.8392857142857142,0.049855072463768114,0.0,0.0,0,0.07407407407407407,0.4,0.42430988423864646,0.0,0.10714285714285714,1,0.6923076923076923,0.0,0.35400548961516676,0.052486187845303865,1
0.2,0.75,0.059130434782608696,0.08108108108108109,0.08465608465608465,0,0.2222222222222222,0.2,0.21638468388245768,0.0,0.07142857142857142,1,0.6923076923076923,0.0,0.395812456820629,0.013812154696132596,1
0.4666666666666667,0.8035714285714286,0.01565217391304348,0.15057915057915058,0.023809523809523808,0,0.25925925925925924,0.4,0.13357079252003562,0.0,0.03571428571428571,1,0.38461538461538464,0.0,0.24248289941307175,0.2734806629834254,1
0.13333333333333333,0.4821428571428571,0.014492753623188406,0.05791505791505792,0.042328042328042326,0,0.07407407407407407,0.35000000000000003,0.015583259127337488,0.0,0.03571428571428571,0,0.23076923076923078,0.0,0.10493131756988056,0.03591160220994475,0
0.26666666666666666,0.3571428571428571,0.017391304347826087,0.011583011583011584,0.026455026455026454,0,0.18518518518518517,0.35000000000000003,0.09216384683882457,0.0,0.03571428571428571,1,0.3076923076923077,0.5,0.32134165696751665,0.11325966850828728,1
0.0,0.1785714285714286,0.0017391304347826085,0.011583011583011584,0.6984126984126984,0,1.0,0.05,0.004007123775601068,0.0,0.0,0,0.0,0.5,0.3144220739404521,1.0,0
0.13333333333333333,0.125,0.02434782608695652,0.07722007722007722,0.06084656084656084,0,0.07407407407407407,0.15000000000000002,0.03561887800534283,0.0,0.03571428571428571,1,0.3076923076923077,0.5,0.2279870788649816,0.027624309392265192,0
0.06666666666666667,0.5535714285714286,0.4643478260869565,0.08108108108108109,0.43915343915343913,0,0.2222222222222222,0.1,0.7056990204808549,0.0,0.3214285714285714,1,0.7692307692307693,0.0,0.5158993446071688,0.0,0
0.13333333333333333,0.125,0.005797101449275362,0.007722007722007722,0.015873015873015872,0,0.1111111111111111,0.25,0.009795191451469279,0.0,0.0,1,0.23076923076923078,0.0,0.05756627060939707,0.011049723756906077,0
0.06666666666666667,0.5892857142857142,0.025507246376811593,0.1312741312741313,0.10317460317460317,0,0.07407407407407407,0.15000000000000002,0.07702582368655388,0.0,0.17857142857142855,1,0.23076923076923078,0.0,0.22960533276901912,0.2458563535911602,0
0.13333333333333333,0.4642857142857143,0.002898550724637681,0.007722007722007722,0.0,0,0.07407407407407407,0.25,0.05120213713268032,0.0,0.03571428571428571,1,0.3076923076923077,0.0,0.24160530787280524,0.008287292817679558,1
0.4,0.7857142857142856,0.05565217391304347,0.1274131274131274,0.08994708994708994,1,0.14814814814814814,0.30000000000000004,0.09082813891362422,0.0,0.03571428571428571,1,0.46153846153846156,0.0,0.27933552005078827,0.11878453038674033,1
0.06666666666666667,0.8928571428571428,0.27304347826086955,0.4594594594594595,0.2698412698412698,0,0.1111111111111111,0.35000000000000003,0.43944790739091716,0.0,0.17857142857142855,1,0.6923076923076923,0.0,0.4165572270596949,0.06077348066298342,0
0.06666666666666667,0.8035714285714286,0.011014492753623189,0.007722007722007722,0.0026455026455026454,0,0.07407407407407407,0.35000000000000003,0.026268922528940336,0.0,0.0,0,0.23076923076923078,0.5,0.2966321646635588,0.008287292817679558,1
0.3333333333333333,0.4642857142857143,0.08753623188405797,0.0,0.06613756613756613,0,0.18518518518518517,0.1,0.3873552983081033,0.0,0.21428571428571427,1,0.9230769230769231,0.0,0.40844106132559893,0.09668508287292818,1
0.2,0.3571428571428571,0.008115942028985508,0.05791505791505792,0.026455026455026454,0,0.1111111111111111,0.35000000000000003,0.010240427426536063,0.0,0.03571428571428571,1,0.15384615384615385,0.5,0.13685448785375962,0.09944751381215469,0
0.13333333333333333,0.4107142857142857,0.003478260869565217,0.007722007722007722,0.0,0,0.037037037037037035,0.25,0.02715939447907391,0.0,0.03571428571428571,1,0.23076923076923078,0.0,0.2533127524631692,0.011049723756906077,1
0.13333333333333333,0.9464285714285714,0.11942028985507246,0.6177606177606177,0.15079365079365079,1,0.25925925925925924,0.30000000000000004,0.2898486197684773,0.3333333333333333,0.3571428571428571,1,0.38461538461538464,0.0,0.29388735708017205,0.11602209944751381,0
0.13333333333333333,0.2857142857142857,0.31072463768115943,0.31660231660231664,0.6719576719576719,0,0.2962962962962963,0.2,0.4599287622439893,0.0,0.21428571428571427,1,0.38461538461538464,0.0,0.487225130238319,0.281767955801105,1
0.13333333333333333,0.1964285714285714,0.01681159420289855,0.011583011583011584,0.0026455026455026454,0,0.07407407407407407,0.4,0.01914514692787177,0.0,0.0,1,0.23076923076923078,0.5,0.11719270291970346,0.019337016574585635,0
0.06666666666666667,0.6964285714285714,0.003478260869565217,0.011583011583011584,0.0026455026455026454,0,0.0,0.25,0.006678539626001781,0.0,0.0,1,0.23076923076923078,0.0,0.1261242196592953,0.008287292817679558,1
0.06666666666666667,0.6607142857142856,0.028985507246376812,0.011583011583011584,0.03439153439153439,0,0.037037037037037035,0.1,0.06322350845948352,0.0,0.10714285714285714,0,0.3076923076923077,0.0,0.3144220739404521,0.10773480662983426,0
0.2,0.375,0.005797101449275362,0.011583011583011584,0.007936507936507936,0,0.07407407407407407,0.25,0.006233303650934995,0.0,0.0,1,0.23076923076923078,0.5,0.03591278856267933,0.03314917127071823,0
0.06666666666666667,0.3571428571428571,0.15420289855072464,0.8764478764478765,0.5132275132275133,0,0.07407407407407407,0.05,0.2462154942119323,0.0,0.14285714285714285,0,0.6923076923076923,0.0,0.4867894464949243,0.48066298342541436,0
0.2,0.0,0.008115942028985508,0.05791505791505792,0.10582010582010581,1,0.1111111111111111,0.45,0.015583259127337488,0.0,0.03571428571428571,1,0.23076923076923078,0.0,0.03591278856267933,0.13812154696132595,0
0.06666666666666667,0.5,0.008695652173913044,0.011583011583011584,0.0291005291005291,0,0.07407407407407407,0.5,0.015138023152270703,0.0,0.0,1,0.15384615384615385,0.5,0.24894969097574485,0.03591160220994475,0
0.2,0.8035714285714286,0.027826086956521737,0.02316602316602317,0.03968253968253968,0,0.07407407407407407,0.30000000000000004,0.044968833481745324,0.0,0.03571428571428571,0,0.3076923076923077,1.0,0.3144220739404521,0.019337016574585635,1
0.6,0.75,0.183768115942029,0.19305019305019305,0.2328042328042328,0,0.18518518518518517,0.4,0.531166518254675,0.0,0.07142857142857142,1,0.9230769230769231,0.5,0.44078746724591855,0.10497237569060773,1
0.06666666666666667,0.6964285714285714,0.07246376811594203,0.14285714285714285,0.2275132275132275,0,0.14814814814814814,0.1,0.1731967943009795,0.0,0.07142857142857142,1,0.7692307692307693,0.0,0.39682075348391393,0.03867403314917127,1
0.06666666666666667,0.5714285714285714,0.45217391304347826,0.10424710424710425,0.5396825396825397,0,0.2222222222222222,0.15000000000000002,0.6531611754229741,0.0,0.3214285714285714,1,1.0,0.0,0.48182265182022443,0.08839779005524862,0
0.13333333333333333,0.3392857142857143,0.011594202898550725,0.11583011583011583,0.018518518518518517,0,0.07407407407407407,0.35000000000000003,0.016918967052537846,0.0,0.0,0,0.23076923076923078,0.5,0.2119912614289182,0.008287292817679558,0
0.06666666666666667,0.3392857142857143,0.3188405797101449,0.6023166023166023,0.42328042328042326,1,0.14814814814814814,0.05,0.5253784505788067,0.6666666666666666,0.3214285714285714,1,0.5384615384615385,0.0,0.5032271717278595,0.6657458563535912,0
0.4666666666666667,0.3214285714285714,0.07188405797101449,0.04633204633204634,0.0873015873015873,0,0.14814814814814814,0.15000000000000002,0.20525378450578807,0.0,0.07142857142857142,1,0.7692307692307693,0.5,0.4023414889180728,0.3011049723756906,1
0.06666666666666667,0.7321428571428572,0.25043478260869567,0.694980694980695,0.45238095238095233,1,0.1111111111111111,0.05,0.6531611754229741,0.0,0.3571428571428571,1,1.0,0.0,0.5019948091394001,0.5248618784530387,0
0.06666666666666667,0.5357142857142857,0.27942028985507245,0.4671814671814672,0.41005291005291,1,0.18518518518518517,0.15000000000000002,0.3615316117542297,0.0,0.17857142857142855,1,0.7692307692307693,0.0,0.42670243422731485,0.11049723756906077,0
0.06666666666666667,0.1428571428571429,0.00463768115942029,0.007722007722007722,0.0026455026455026454,0,0.037037037037037035,0.15000000000000002,0.009349955476402494,0.0,0.0,0,0.3076923076923077,0.5,0.16311999352698436,0.013812154696132596,0
0.13333333333333333,0.25,0.012753623188405797,0.007722007722007722,0.013227513227513227,0,0.07407407407407407,0.30000000000000004,0.016028495102404273,0.0,0.0,0,0.23076923076923078,0.5,0.3144220739404521,0.016574585635359115,0
0.2,0.5,0.016231884057971015,0.0,0.0,0,0.2962962962962963,0.35000000000000003,0.21148708815672307,0.0,0.07142857142857142,1,0.46153846153846156,0.0,0.33749307574050674,0.11878453038674033,1
0.06666666666666667,0.25,0.3118840579710145,0.26640926640926643,0.10317460317460317,1,0.1111111111111111,0.05,0.5681211041852181,0.0,0.21428571428571427,0,0.8461538461538463,0.0,0.4608724878164153,0.22099447513812154,0
0.26666666666666666,0.375,0.059130434782608696,0.06177606177606178,0.09523809523809523,0,0.14814814814814814,0.15000000000000002,0.25467497773820125,0.0,0.07142857142857142,1,0.9230769230769231,0.5,0.40408422389165166,0.016574585635359115,1
0.26666666666666666,0.7857142857142856,0.07768115942028986,0.14285714285714285,0.05555555555555555,0,0.2962962962962963,0.35000000000000003,0.2956366874443455,0.0,0.07142857142857142,0,0.7692307692307693,0.0,0.37402204559741575,0.46685082872928174,1
0.06666666666666667,0.8035714285714286,0.027826086956521737,0.0,0.015873015873015872,0,0.25925925925925924,0.25,0.26447016918967053,0.0,0.10714285714285714,1,0.6153846153846154,0.0,0.4104763268126,0.016574585635359115,1
0.06666666666666667,0.8571428571428572,0.2127536231884058,0.4594594594594595,0.42857142857142855,0,0.25925925925925924,0.2,0.3584149599287622,0.0,0.14285714285714285,1,0.3076923076923077,0.0,0.42906135049512345,0.08287292817679558,0
0.06666666666666667,0.4464285714285714,0.003478260869565217,0.011583011583011584,0.023809523809523808,1,0.037037037037037035,0.35000000000000003,0.004452359750667854,0.0,0.03571428571428571,1,0.15384615384615385,0.5,0.1493212669683258,0.04143646408839779,0
0.06666666666666667,0.5178571428571428,0.0005797101449275362,0.0,0.0,0,0.037037037037037035,0.35000000000000003,0.004897595725734639,0.0,0.0,1,0.15384615384615385,0.5,0.19135230009896242,0.0,1
0.06666666666666667,0.3035714285714286,0.17913043478260868,0.7760617760617761,0.10052910052910052,1,0.4074074074074074,0.25,0.45013357079252003,0.6666666666666666,0.3571428571428571,0,0.7692307692307693,0.0,0.5381565598411621,0.10497237569060773,1
0.06666666666666667,0.6785714285714286,0.09217391304347826,0.02702702702702703,0.3465608465608465,0,0.18518518518518517,0.2,0.20258236865538734,0.0,0.07142857142857142,1,0.7692307692307693,0.0,0.4192895865361275,0.3011049723756906,1
0.4666666666666667,0.4642857142857143,0.28231884057971013,0.22393822393822393,0.2328042328042328,0,0.07407407407407407,0.25,0.6242208370436331,0.0,0.17857142857142855,1,0.38461538461538464,0.5,0.455127686457082,0.2016574585635359,1
0.2,0.75,0.26666666666666666,0.7297297297297297,0.25396825396825395,0,0.14814814814814814,0.15000000000000002,0.4416740872662511,0.0,0.2857142857142857,1,0.46153846153846156,0.0,0.4061879539669005,0.03314917127071823,0
0.2,0.4107142857142857,0.024927536231884057,0.06563706563706564,0.018518518518518517,0,0.1111111111111111,0.4,0.03161175422974176,0.0,0.0,1,0.23076923076923078,0.5,0.3144220739404521,0.04696132596685083,0
0.26666666666666666,0.6607142857142856,0.16869565217391305,0.32432432432432434,0.38095238095238093,0,0.37037037037037035,0.35000000000000003,0.2920747996438112,0.0,0.10714285714285714,1,1.0,0.0,0.39398880915184825,0.23756906077348067,1
0.3333333333333333,0.375,0.03768115942028986,0.0,0.031746031746031744,0,0.3333333333333333,0.35000000000000003,0.2831700801424755,0.0,0.07142857142857142,1,0.6153846153846154,0.5,0.36660297385275137,0.052486187845303865,1
0.06666666666666667,0.7857142857142856,0.007536231884057971,0.015444015444015444,0.06613756613756613,0,0.07407407407407407,0.1,0.01647373107747106,0.0,0.03571428571428571,1,0.3076923076923077,0.0,0.16557227059694896,0.024861878453038673,0
0.06666666666666667,0.3392857142857143,0.003478260869565217,0.007722007722007722,0.005291005291005291,0,0.037037037037037035,0.30000000000000004,0.004007123775601068,0.0,0.0,1,0.15384615384615385,0.5,0.23972564372273084,0.0027624309392265192,0
0.06666666666666667,0.4285714285714286,0.536231884057971,0.37451737451737455,0.3412698412698413,1,0.25925925925925924,0.25,0.7822796081923419,0.0,0.21428571428571427,1,0.38461538461538464,0.0,0.45759863568747783,0.049723756906077346,0
0.0,0.3571428571428571,0.45159420289855073,0.528957528957529,0.5555555555555556,1,0.18518518518518517,0.2,0.8530721282279607,0.3333333333333333,0.2857142857142857,0,0.6923076923076923,0.0,0.46117124238331453,0.1408839779005525,0
0.06666666666666667,0.3571428571428571,0.002898550724637681,0.0,0.007936507936507936,0,0.0,0.15000000000000002,0.0026714158504007124,0.0,0.0,1,0.23076923076923078,0.0,0.1530868193219516,0.024861878453038673,0
0.13333333333333333,0.5535714285714286,0.03710144927536232,0.0,0.0,1,0.37037037037037035,0.4,0.28539626001780943,0.3333333333333333,0.03571428571428571,1,0.6153846153846154,0.0,0.338065688660397,0.1408839779005525,0
0.26666666666666666,0.1964285714285714,0.03942028985507246,0.02702702702702703,0.023809523809523808,0,0.1111111111111111,0.4,0.060552092609082814,0.0,0.03571428571428571,0,0.3076923076923077,0.5,0.17446021896220132,0.04696132596685083,0
0.06666666666666667,0.4821428571428571,0.002898550724637681,0.007722007722007722,0.0026455026455026454,0,0.037037037037037035,0.35000000000000003,0.004452359750667854,0.0,0.0,1,0.15384615384615385,0.5,0.15294989014545612,0.011049723756906077,0
0.2,0.4107142857142857,0.011014492753623189,0.02702702702702703,0.013227513227513227,0,0.1111111111111111,0.35000000000000003,0.021816562778272482,0.0,0.0,1,0.23076923076923078,0.5,0.1358648633509059,0.06353591160220995,0
0.06666666666666667,0.5892857142857142,0.025507246376811593,0.1312741312741313,0.10317460317460317,0,0.07407407407407407,0.15000000000000002,0.07702582368655388,0.0,0.17857142857142855,1,0.23076923076923078,0.0,0.22960533276901912,0.2458563535911602,0
0.06666666666666667,0.1607142857142857,0.24579710144927536,0.10424710424710425,0.2328042328042328,0,0.1111111111111111,0.05,0.27159394479073906,0.0,0.3571428571428571,1,1.0,0.0,0.4956276024323601,0.20994475138121546,0
0.13333333333333333,0.6428571428571428,0.008115942028985508,0.03861003861003861,0.031746031746031744,0,0.037037037037037035,0.35000000000000003,0.01736420302760463,0.0,0.0,1,0.3076923076923077,0.5,0.17246852184953973,0.008287292817679558,1
0.3333333333333333,0.4642857142857143,0.00927536231884058,0.0,0.0,0,0.1111111111111111,0.35000000000000003,0.06500445235975066,0.0,0.03571428571428571,1,0.3076923076923077,0.5,0.21415723203893766,0.013812154696132596,1
0.26666666666666666,0.6964285714285714,0.02144927536231884,0.0,0.023809523809523808,1,0.2222222222222222,0.35000000000000003,0.1491540516473731,0.3333333333333333,0.03571428571428571,0,0.46153846153846156,0.0,0.3028499940871492,0.09392265193370165,1
0.06666666666666667,0.4107142857142857,0.3292753623188406,0.4247104247104247,0.5105820105820106,0,0.18518518518518517,0.1,0.43544078361531613,0.0,0.21428571428571427,1,0.5384615384615385,0.0,0.4846234758849048,0.4005524861878453,0
0.06666666666666667,0.5178571428571428,0.022608695652173914,0.015444015444015444,0.023809523809523808,0,0.07407407407407407,0.1,0.08147818343722173,0.0,0.07142857142857142,1,0.38461538461538464,0.0,0.32643915676523494,0.019337016574585635,1
0.8,0.6964285714285714,0.11130434782608695,0.1891891891891892,0.20899470899470898,0,0.25925925925925924,0.45,0.20658949243098843,0.0,0.07142857142857142,1,0.6153846153846154,1.0,0.3144220739404521,0.1464088397790055,1
0.06666666666666667,0.6964285714285714,0.00463768115942029,0.007722007722007722,0.0,0,0.037037037037037035,0.35000000000000003,0.006678539626001781,0.0,0.0,0,0.15384615384615385,0.5,0.3144220739404521,0.0027624309392265192,1
0.06666666666666667,0.4107142857142857,0.2081159420289855,0.3783783783783784,0.17195767195767195,0,0.07407407407407407,0.05,0.3744434550311665,0.0,0.14285714285714285,1,0.6153846153846154,0.0,0.3144220739404521,0.049723756906077346,0
0.06666666666666667,0.4285714285714286,0.005797101449275362,0.0,0.007936507936507936,0,0.037037037037037035,0.35000000000000003,0.012021371326803205,0.0,0.0,0,0.23076923076923078,0.5,0.2530949105914718,0.011049723756906077,0
0.2,0.4642857142857143,0.008115942028985508,0.0,0.005291005291005291,0,0.1111111111111111,0.25,0.01914514692787177,0.0,0.03571428571428571,1,0.23076923076923078,0.5,0.13628187493386942,0.0,0
0.06666666666666667,0.2321428571428571,0.006376811594202898,0.04633204633204634,0.021164021164021163,0,0.07407407407407407,0.30000000000000004,0.008459483526268923,0.0,0.0,1,0.23076923076923078,0.5,0.17655150093049599,0.024861878453038673,0
0.3333333333333333,0.6428571428571428,0.015072463768115942,0.0,0.0,0,0.25925925925925924,0.30000000000000004,0.23642030276046305,0.0,0.14285714285714285,1,0.46153846153846156,0.0,0.2874641338918384,0.20718232044198895,1
0.13333333333333333,0.4285714285714286,0.004057971014492754,0.0,0.007936507936507936,0,0.07407407407407407,0.35000000000000003,0.026714158504007122,0.0,0.0,1,0.23076923076923078,0.5,0.31171927029197033,0.0055248618784530384,1
0.06666666666666667,0.8035714285714286,0.25913043478260867,0.2895752895752896,0.06878306878306878,0,0.18518518518518517,0.1,0.30276046304541404,0.3333333333333333,0.25,1,0.9230769230769231,0.0,0.47780191327403887,0.6160220994475137,0
0.13333333333333333,0.2321428571428571,0.05333333333333333,0.25096525096525096,0.283068783068783,0,0.18518518518518517,0.25,0.12154942119323241,0.0,0.07142857142857142,1,0.5384615384615385,0.0,0.30136866935960716,0.03038674033149171,0
0.13333333333333333,0.6428571428571428,0.002898550724637681,0.007722007722007722,0.005291005291005291,0,0.07407407407407407,0.4,0.026268922528940336,0.0,0.0,0,0.23076923076923078,0.0,0.28688529691847114,0.027624309392265192,1
0.13333333333333333,0.6607142857142856,0.003478260869565217,0.007722007722007722,0.0026455026455026454,0,0.07407407407407407,0.30000000000000004,0.0213713268032057,0.0,0.0,0,0.23076923076923078,0.0,0.2042983313312628,0.013812154696132596,1
0.13333333333333333,0.3035714285714286,0.10608695652173913,0.7142857142857143,0.8042328042328042,0,0.3333333333333333,0.25,0.329919857524488,0.0,0.17857142857142855,1,0.8461538461538463,0.0,0.5225902020950164,0.30662983425414364,1
0.06666666666666667,0.9107142857142856,0.16,0.3088803088803089,0.3201058201058201,0,0.2222222222222222,0.2,0.40917186108637577,0.0,0.10714285714285714,1,0.46153846153846156,0.0,0.3990614127356582,0.22375690607734805,0
0.06666666666666667,0.6607142857142856,0.39999999999999997,0.19305019305019305,0.2698412698412698,1,0.1111111111111111,0.05,0.43766696349065004,0.0,0.39285714285714285,1,0.38461538461538464,0.0,0.5319387304175717,0.10497237569060773,0
0.06666666666666667,0.3035714285714286,0.003478260869565217,0.03861003861003861,0.007936507936507936,0,0.037037037037037035,0.25,0.004452359750667854,0.0,0.0,1,0.23076923076923078,0.5,0.14230675869967074,0.024861878453038673,0
0.26666666666666666,0.5714285714285714,0.01855072463768116,0.007722007722007722,0.005291005291005291,0,0.14814814814814814,0.35000000000000003,0.07880676758682101,0.0,0.03571428571428571,1,0.3076923076923077,0.5,0.294808516994778,0.019337016574585635,1
0.26666666666666666,0.4821428571428571,0.15710144927536232,0.2895752895752896,0.5396825396825397,0,0.2222222222222222,0.30000000000000004,0.2991985752448798,0.0,0.14285714285714285,1,0.9230769230769231,0.0,0.31545370237821085,0.17955801104972374,1
0.13333333333333333,0.3214285714285714,0.017971014492753623,0.015444015444015444,0.018518518518518517,0,0.1111111111111111,0.35000000000000003,0.048975957257346395,0.0,0.03571428571428571,0,0.23076923076923078,0.5,0.2292132173999639,0.07458563535911603,0
0.06666666666666667,0.6428571428571428,0.06144927536231884,0.11969111969111969,0.5714285714285714,0,0.18518518518518517,0.1,0.3357079252003562,0.0,0.14285714285714285,1,0.3076923076923077,0.0,0.5435341420453483,0.11878453038674033,0
0.06666666666666667,0.3035714285714286,0.16927536231884058,0.0888030888030888,0.3968253968253968,0,0.2222222222222222,0.15000000000000002,0.37043633125556547,0.0,0.21428571428571427,1,0.8461538461538463,0.0,0.47033927315503493,0.21823204419889503,1
0.06666666666666667,0.0892857142857143,0.18028985507246376,0.0888030888030888,0.17989417989417988,1,0.25925925925925924,0.45,0.7390917186108638,0.0,0.14285714285714285,0,0.38461538461538464,0.0,0.41325225466337207,0.23756906077348067,0
0.2,0.5892857142857142,0.01217391304347826,0.0,0.0,0,0.2962962962962963,0.30000000000000004,0.2439893143365984,0.0,0.03571428571428571,1,0.6153846153846154,0.0,0.3457959630789148,0.16574585635359115,1
0.06666666666666667,0.0892857142857143,0.07246376811594203,0.11196911196911197,0.1693121693121693,1,0.2222222222222222,0.15000000000000002,0.29341050756901155,0.0,0.25,0,0.8461538461538463,0.0,0.5247312764911275,0.06077348066298342,0
0.3333333333333333,0.2857142857142857,0.058550724637681156,0.0,0.0,0,0.2222222222222222,0.35000000000000003,0.2132680320569902,0.0,0.14285714285714285,1,0.46153846153846156,0.5,0.2629289150852384,0.19889502762430938,0
0.13333333333333333,0.6071428571428572,0.01217391304347826,0.0,0.005291005291005291,0,0.07407407407407407,0.30000000000000004,0.03829029385574354,0.0,0.03571428571428571,0,0.23076923076923078,0.5,0.305320943317545,0.07458563535911603,1
0.0,0.4642857142857143,0.4707246376811594,0.5830115830115831,0.47883597883597884,0,0.14814814814814814,0.05,0.649154051647373,0.3333333333333333,0.21428571428571427,1,0.38461538461538464,0.0,0.5541586013307026,0.09116022099447513,0
0.3333333333333333,0.3214285714285714,0.0544927536231884,0.4749034749034749,0.5105820105820106,0,0.3333333333333333,0.45,0.10284951024042742,0.0,0.03571428571428571,1,0.38461538461538464,0.5,0.21672154207148947,0.3314917127071823,0
0.13333333333333333,0.5178571428571428,0.014492753623188406,0.0,0.037037037037037035,0,0.037037037037037035,0.25,0.018699910952804988,0.0,0.03571428571428571,1,0.23076923076923078,0.5,0.1806407040649293,0.08287292817679558,1
